ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
30807,Scottsdale Insurance Company,7007003,2018-01-10,2018-02-21,General,Liability,Underwriting,Audit Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,42
30808,"Anthem Health Plans, Inc",7008227,2018-01-26,2018-02-26,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,391,Closed,31
30809,AXIS Insurance Company,7011543,2021-03-12,2021-03-24,General,Liability,Claim Handling,Other,Company Position Substantiated,Company Position Upheld,0,Closed,12
30810,Amica Mutual Insurance Company,7016363,2018-08-29,2018-09-14,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,16
30811,"Anthem Health Plans, Inc",7009794,2021-07-26,2021-08-10,A & H,Liability,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,15
30812,Allstate Insurance Company,7011281,2021-06-18,2021-07-08,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,20
30813,Transamerica Life Insurance Company,7021071,2019-04-24,2019-05-29,Individual,Long Term Care,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,35
30814,American Family Life Assurance Company of Columbus,7005552,2021-01-19,2021-02-03,A & H,Liability,PolicyHolder Service,Delays/No Response,Company Position Substantiated,Company Position Upheld,0,Closed,15
30815,UnitedHealthcare Insurance Company,7011303,2021-01-21,2021-02-02,A & H,Liability,Claim Handling,Claim Procedure,Insufficient Information,Company Position Upheld,0,Closed,12
30816,"ConnectiCare Benefits, Inc.",7015083,2018-03-22,2018-04-04,Individual,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,13
30817,Time Insurance Company,7005676,2018-01-31,2018-02-26,Individual,Dental,Marketing & Sales,Misrepresentation,Company Position Substantiated,Company Position Upheld,0,Closed,26
30819,Globe Life and Accident Insurance Company,7008818,2021-06-25,2021-07-13,Group Life,Liability,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,18
30820,Talcott Resolution Life Insurance Company,7017403,2018-04-26,2018-05-16,Group,Disability Income,Claim Handling,Claim Denial,Insufficient Information,Company Position Upheld,0,Closed,20
30821,ConnectiCare Inc,7011377,2021-03-11,2021-03-29,Individual,Health Only,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,18
30822,"Anthem Health Plans, Inc",7016076,2018-06-05,2018-08-24,Individual,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,86.89,Closed,80
30823,Wesco Insurance Company,7020288,2019-04-10,2019-05-09,Commercial Multi&ndash;Peril,Commercial Multi&ndash;Peril,Underwriting,Nonrenewal,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,29
30824,Allstate Insurance Company,7017410,2018-04-27,2018-05-10,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,13
30825,Hartford Life and Accident Insurance Company,7012166,2019-02-11,2019-02-27,Group,Disability Income,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,0,Closed,16
30826,"Anthem Health Plans, Inc",7015308,2018-03-27,2018-04-09,A & H,Liability,Claim Handling,Claim Procedure,Insufficient Information,Company Position Upheld,0,Closed,13
30827,Transamerica Premier LIfe Insurance Company,7003883,2020-09-25,2020-11-12,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,48
30828,"Anthem Health Plans, Inc",7007103,2021-09-07,2021-09-28,Group,Health Only,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,21
30829,American Progressive Life & Health Insurance Company of New York,7018358,2019-12-10,2020-01-07,Individual Life,Liability,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,28
30830,CSAA Fire & Casualty Insurance Company,7016365,2018-08-29,2018-09-21,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,0,Closed,23
30831,Cigna Health and Life Insurance Company,7003541,2020-08-28,2020-09-08,Group,Pharmacy Benefits,Claim Handling,Claim Procedure,Insufficient Information,Company Position Upheld,0,Closed,11
30833,Aetna Life Insurance Company,7011695,2021-01-27,2021-02-19,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,21,Closed,23
30834,"ConnectiCare Insurance Company, Inc",7015087,2018-03-22,2018-03-26,Individual,Health Only,PolicyHolder Service,Premium Notice/Billing,Compromised Settlement/Resolution,Company Position Upheld,841,Closed,4
30835,"ConnectiCare Insurance Company, Inc",7018399,2019-10-22,2019-10-28,Individual,Health Only,Underwriting,No Subreason,Claim Settled,Company Position Upheld,0,Closed,6
30836,"Anthem Health Plans, Inc",7020514,2019-06-13,2019-12-16,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,1005,Closed,186
30837,MedAmerica Insurance Company,7020616,2019-09-06,2019-09-10,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,4
30838,RiverSource Life Insurance Company,7008483,2021-09-24,2021-10-13,Individual,Long Term Care,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,8343.76,Closed,19
30839,Continental Casualty Company,7013352,2018-10-10,2018-10-31,Other [Enter Coverage],Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,21
30840,"Oxford Health Plans (CT), Inc",7008771,2021-03-26,2021-04-08,Group,Health Only,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,768.16,Closed,13
30841,Federal Insurance Company,7014774,2018-05-07,2018-09-07,A & H,Liability,Marketing & Sales,Misrepresentation,Compromised Settlement/Resolution,Company Position Upheld,435.7,Closed,123
30842,"ConnectiCare Insurance Company, Inc",7008997,2021-05-13,2021-06-30,Individual,Exchange&ndash;Individual Health,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,48
30843,"Anthem Health Plans, Inc",7008833,2021-06-28,2021-07-08,Group,Dental,Claim Handling,Carrier Never Received Claim,No Action Requested/Required,Company Position Upheld,0,Closed,10
30844,"Anthem Health Plans, Inc",7016054,2018-04-06,2018-05-23,Individual,Exchange&ndash;Individual Health,Underwriting,No Subreason,Claim Settled,Company Position Upheld,100,Closed,47
30845,"Anthem Health Plans, Inc",7001751,2020-04-22,2020-05-07,Individual,Medicare Supplement(Policies or Certs),Claim Handling,Claim Procedure,Insufficient Information,Company Position Upheld,0,Closed,15
30846,"Cigna HealthCare of Connecticut, Inc",7021108,2019-06-26,2019-07-15,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Insufficient Information,Company Position Upheld,0,Closed,19
30847,"Anthem Health Plans, Inc",7017218,2018-04-25,2018-05-25,Group,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,30
30848,State Farm Fire & Casualty Company,7000993,2020-03-10,2020-04-22,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,21042.32,Closed,43
30849,Guardian Life Insurance Company of America,7014214,2019-01-28,2019-03-21,Individual,Dental,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,803.4,Closed,52
30850,Aetna Life Insurance Company,7012365,2019-02-14,2019-02-21,Individual,Medicare Advantage,Marketing & Sales,High Pressure Tactics,No Action Requested/Required,Company Position Upheld,0,Closed,7
30851,"Anthem Health Plans, Inc",7010896,2021-06-11,2021-07-19,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,38
30852,"Anthem Health Plans, Inc",7010556,2021-08-06,2021-08-23,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,100,Closed,17
30853,CSAA Fire & Casualty Insurance Company,7012074,2018-11-05,2018-12-10,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,35
30854,Charter Oak Fire Insurance Company (The),7048911,2022-10-26,2022-11-08,Products,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,13
30855,Colonial Life & Accident Insurance Company,7005473,2021-01-14,2021-02-09,Individual,Disability Income,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,26
30856,Kemper Independence Insurance Company,7019457,2019-08-21,2019-09-04,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,17987.29,Closed,14
30857,Integon National Insurance Company,7002381,2020-05-11,2020-06-02,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,22
30859,Farmers Group Property and Casualty Insurance Company,7018923,2019-11-12,2020-01-22,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,71
30860,Genworth Life Insurance Company,7017413,2018-05-07,2018-05-24,Individual,Long Term Care,PolicyHolder Service,Premium Notice/Billing,Claim Settled,Company Position Upheld,0,Closed,17
30861,Transamerica Life Insurance Company,7015329,2018-05-23,2018-06-07,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,15
30862,"ConnectiCare Insurance Company, Inc",7009538,2021-05-20,2021-07-23,A & H,Liability,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Claim Settled,Company Position Upheld,276,Closed,64
30863,Transamerica Life Insurance Company,7009256,2021-02-05,2021-02-22,Individual,Long Term Care,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,17
30864,Transamerica Life Insurance Company,7019811,2019-07-16,2019-08-08,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,23
30865,Hartford Insurance Company of the Midwest,7009753,2021-05-26,2021-06-11,Homeowners,Homeowners,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,16
30867,Transamerica Premier LIfe Insurance Company,7019974,2019-06-07,2019-06-11,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,4
30868,"Anthem Health Plans, Inc",7007649,2018-02-21,2018-03-09,Individual,Exchange&ndash;Individual Health,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,16
30869,Prudential Insurance Company of America,7005326,2021-01-06,2021-01-27,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,21
30870,"Oxford Health Plans (CT), Inc",7010584,2021-02-26,2021-03-16,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,18
30871,"Anthem Health Plans, Inc",7001050,2020-03-12,2020-04-08,Individual,Medicare Supplement(Policies or Certs),PolicyHolder Service,Delays/No Response,Company Position Substantiated,Company Position Upheld,0,Closed,27
30873,Metropolitan Life Insurance Company,7019063,2019-11-15,2019-12-06,Group,Health Only,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,21
30874,"Anthem Health Plans, Inc",7011470,2021-06-22,2021-07-12,Individual,Exchange&ndash;Individual Health,Claim Handling,Mandated Benefit,Claim Settled,Company Position Upheld,817.12,Closed,20
30875,"Oxford Health Plans (CT), Inc",7010678,2021-06-08,2021-06-30,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Claim Settled,Company Position Upheld,5387.94,Closed,22
30876,ACE American Insurance Company,7018186,2019-10-15,2019-11-18,Commercial Multi&ndash;Peril,Commercial Multi&ndash;Peril,Marketing & Sales,High Pressure Tactics,Company Position Substantiated,Company Position Upheld,0,Closed,34
30877,"Oxford Health Plans (CT), Inc",7010036,2021-02-18,2021-03-01,Group,Health Only,Claim Handling,UR DENIAL OF CLAIM,Company Position Substantiated,Company Position Upheld,0,Closed,11
30879,ConnectiCare Inc,7014683,2018-09-17,2018-10-03,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,16
30880,ConnectiCare Inc,7002088,2020-05-13,2020-06-24,Individual,Health Only,PolicyHolder Service,Premium Notice/Billing,No Action Requested/Required,Company Position Upheld,0,Closed,42
30881,SAFECO Insurance Company of America,7013755,2018-10-17,2018-11-06,Homeowners,Homeowners,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,20
30882,New York Life Insurance and Annuity Corporation,7008942,2021-04-01,2021-04-01,Group,Disability Income,Claim Handling,Claim Procedure,Insufficient Information,Company Position Upheld,0,Closed,0
30883,"Harvard Pilgrim Health Care of Connecticut, Inc.",7015084,2018-03-22,2018-06-25,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,95
30884,"Anthem Health Plans, Inc",7020798,2019-09-16,2019-11-13,Group,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,58
30885,UnitedHealthcare Insurance Company,7006882,2018-03-08,2018-04-03,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Claim Settled,Company Position Upheld,2427,Closed,26
30886,Liberty Insurance Corporation,7014176,2018-12-11,2018-12-31,Homeowners,Homeowners,Underwriting,Credit Report,Company Position Substantiated,Company Position Upheld,0,Closed,20
30887,Guardian Life Insurance Company of America,7014013,2018-12-11,2018-12-18,Individual,Dental,Claim Handling,Coordination of Benefits,Claim Settled,Company Position Upheld,486,Closed,7
30888,"ConnectiCare Benefits, Inc.",7011434,2021-03-23,2021-04-07,Individual,Exchange&ndash;Individual Health,PolicyHolder Service,Premium Notice/Billing,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,15
30890,CSAA Affinity Insurance Company,7002972,2020-07-24,2020-08-13,Inland Marine,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,20
30891,UnitedHealthcare Insurance Company,7009482,2021-04-09,2021-04-28,Group,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,19
30892,UnitedHealthcare Insurance Company,7008839,2021-06-28,2021-09-09,Group,Health Only,Marketing & Sales,Duplication of Coverage,Claim Settled,Company Position Upheld,0,Closed,73
30893,"Anthem Health Plans, Inc",7006876,2018-03-08,2018-03-27,Group,Health Only,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,19
30894,Bankers Life and Casualty Company,7011306,2021-01-21,2021-02-19,Individual,Long Term Care,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,29
30895,Guardian Life Insurance Company of America,7002049,2020-04-17,2020-05-05,Group,Disability Income,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,18
30896,Electric Insurance Company,7005749,2021-08-17,2021-09-17,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,31
30897,"Anthem Health Plans, Inc",7001394,2020-03-30,2020-04-22,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,23
30898,"Anthem Health Plans, Inc",7009474,2021-04-09,2021-05-11,A & H,Liability,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,353.13,Closed,32
30899,New London County Mutual Insurance Company,7004769,2020-11-20,2020-12-10,Homeowners,Homeowners,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,20
30900,"Anthem Health Plans, Inc",7009696,2021-04-14,2021-04-22,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Insufficient Information,Company Position Upheld,0,Closed,8
30901,"WellCare of Connecticut, Inc.",7012448,2018-11-09,2018-11-30,Individual,Medicare Advantage,Marketing & Sales,Misleading Advertising,No Action Requested/Required,Company Position Upheld,0,Closed,21
30902,Property and Casualty Insurance Company of Hartford,7011760,2021-03-16,2021-03-31,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,15
30904,"Anthem Health Plans, Inc",7004660,2020-11-16,2020-11-27,Individual,Exchange&ndash;Individual Health,PolicyHolder Service,Delays/No Response,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,11
30905,Trumbull Insurance Company,7012862,2018-11-19,2018-12-04,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,15
30906,Hartford Insurance Company of the Midwest,7013963,2018-10-19,2018-11-19,General,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,31
30907,Transamerica Premier LIfe Insurance Company,7020667,2019-04-16,2019-04-17,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,1
30908,"Anthem Health Plans, Inc",7013878,2019-01-24,2019-02-14,Individual,Dental,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,21
30909,Massachusetts Bay Insurance Company,7019862,2019-08-28,2019-09-23,Homeowners,Homeowners,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,26
30910,Metropolitan Life Insurance Company,7010273,2021-04-23,2021-05-10,Individual,Dental,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,17
30911,Transamerica Life Insurance Company,7020881,2019-04-22,2019-04-23,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,1
30912,"Anthem Health Plans, Inc",7010570,2021-08-06,2021-09-01,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,26
30913,"HPHC Insurance Company, Inc.",7003134,2020-08-05,2020-09-10,Group,Health Only,Claim Handling,Carrier Never Received Claim,Claim Settled,Company Position Upheld,0,Closed,36
30914,John Hancock Life & Health Insurance Company,7011579,2021-03-15,2021-03-22,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,7
30916,Brighthouse Life Insurance Company,7018451,2019-12-13,2020-01-27,Individual Annuities,Liability,Marketing & Sales,Misrepresentation,Company Position Substantiated,Company Position Upheld,0,Closed,45
30917,LifeShield National Insurance Company,7002157,2020-05-22,2020-06-24,Individual,Limited Benefits,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,33
30918,"Oxford Health Plans (CT), Inc",7008752,2021-03-18,2021-05-25,Group,Health Only,Claim Handling,Claim Procedure,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,68
30919,"ConnectiCare Benefits, Inc.",7014142,2018-10-22,2018-11-28,Individual,Exchange&ndash;Individual Health,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,37
30920,Genworth Life Insurance Company,7011922,2018-12-20,2018-12-28,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,8
30921,State Auto Property & Casualty Insurance Company,7002829,2020-07-10,2020-07-24,Homeowners,Homeowners,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,14
30922,Bankers Life and Casualty Company,7008414,2018-01-29,2018-02-09,Individual,Long Term Care,Underwriting,Cancellation,No Action Requested/Required,Company Position Upheld,0,Closed,11
30923,Westchester Fire Insurance Company,7020648,2019-09-10,2019-09-26,Other [Enter Coverage],Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,16
30924,"ConnectiCare Benefits, Inc.",7021657,2019-07-05,2019-07-19,Individual,Exchange&ndash;Individual Health,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,14
30925,Principal Life Insurance Company,7008704,2021-09-30,2021-10-26,Individual,Dental,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,26
30926,"Anthem Health Plans, Inc",7009381,2021-07-07,2021-07-21,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,14
30927,"Anthem Health Plans, Inc",7005701,2018-02-01,2018-03-12,Individual,Exchange&ndash;Individual Health,Marketing & Sales,Misappropriation of Premium,No Action Requested/Required,Company Position Upheld,0,Closed,39
30928,Transamerica Premier LIfe Insurance Company,7020329,2019-06-11,2019-07-01,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,20
30929,United States Fire Insurance Company,7001051,2020-03-13,2020-04-21,Travel,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Insufficient Information,Company Position Upheld,0,Closed,39
30930,UnitedHealthcare Insurance Company,7003276,2020-08-14,2020-10-14,Individual,Dental,Claim Handling,Claim Denial,No Action Requested/Required,Company Position Upheld,0,Closed,61
30931,Northwestern Mutual Life Insurance Company,7018675,2019-10-30,2019-11-19,Individual Life,Liability,Marketing & Sales,Misrepresentation,Company Position Substantiated,Company Position Upheld,0,Closed,20
30933,"Anthem Health Plans, Inc",7019769,2019-06-03,2019-07-22,Group,Health Only,Claim Handling,Eligibility of Provider,No Action Requested/Required,Company Position Upheld,0,Closed,49
30934,Brighthouse Life Insurance Company,7020225,2019-09-12,2019-09-20,Unknown,Liability,Claim Handling,Carrier Never Received Claim,No Action Requested/Required,Company Position Upheld,0,Closed,8
30936,Brighthouse Life Insurance Company,7017342,2018-03-14,2018-04-03,Individual,Health Only,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,20
30937,Hartford Insurance Company of the Midwest,7016195,2018-08-22,2018-08-23,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,No Action Necessary,0,Closed,1
30938,UnitedHealthcare Insurance Company,7014412,2019-01-31,2019-02-22,Group,Health Only,Claim Handling,UR Procedure,Claim Settled,Company Position Upheld,5896.79,Closed,22
30939,Cincinnati Insurance Company (The),7001709,2020-04-20,2020-05-29,Unknown,Liability,Underwriting,No Subreason,No Action Requested/Required,Company Position Upheld,0,Closed,39
30940,"ConnectiCare Benefits, Inc.",7016663,2018-06-14,2018-06-28,Individual,Exchange&ndash;Individual Health,Claim Handling,UR Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,14
30941,CMFG Life Insurance Company,7008695,2021-09-29,2021-10-07,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,8
30942,Aetna Health and Life Insurance Company,7016483,2018-06-12,2018-06-25,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,13
30943,Prudential Insurance Company of America,7001695,2020-04-20,2020-04-22,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,2
30945,Travelers Personal Insurance Company,7001887,2020-05-01,2020-05-20,Dwelling Fire,Liability,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,19
30946,American Commerce Insurance Company,7018918,2019-11-08,2019-12-04,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,26
30948,"Anthem Health Plans, Inc",7012214,2018-09-21,2018-10-04,Individual,Exchange&ndash;Individual Health,PolicyHolder Service,Premium Notice/Billing,Claim Settled,Company Position Upheld,0,Closed,13
30949,UnitedHealthcare Insurance Company,7005780,2021-10-01,2021-10-18,Individual,Medicare Supplement(Policies or Certs),PolicyHolder Service,Premium Notice/Billing,No Action Requested/Required,Company Position Upheld,0,Closed,17
30950,Liberty Mutual Fire Insurance Company,7002388,2020-05-12,2020-10-27,Homeowners,Homeowners,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,168
30951,ConnectiCare Inc,7001731,2020-04-21,2020-05-07,Individual,Exchange&ndash;Individual Health,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,16
30952,UnitedHealthcare Insurance Company,7003964,2020-10-01,2020-10-19,A & H,Liability,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,18
30953,CSAA Fire & Casualty Insurance Company,7018566,2019-10-28,2019-11-26,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,29
30954,Founders Insurance Company,7011675,2021-06-25,2021-07-13,Commercial Multi&ndash;Peril,Commercial Multi&ndash;Peril,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,18
30955,"Anthem Health Plans, Inc",7018238,2019-12-05,2019-12-13,Individual,Exchange&ndash;Individual Health,PolicyHolder Service,Premium Notice/Billing,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,8
30956,Federal Insurance Company,7021073,2019-04-25,2019-05-03,Commercial Multi&ndash;Peril,Commercial Fire,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,8
30957,Property and Casualty Insurance Company of Hartford,7005039,2020-12-11,2021-01-11,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,31
30958,Integon National Insurance Company,7012809,2018-10-02,2018-10-29,Homeowners,Homeowners,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,27
30959,American Security Insurance Company,7021433,2019-04-29,2019-05-29,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,30
30960,Underwriters at Lloyds London,7019801,2019-07-16,2019-09-13,General,Liability,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,59
30962,Metropolitan Life Insurance Company,7004715,2020-11-18,2020-12-15,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,27
30963,Truck Insurance Exchange,7020673,2019-04-16,2019-05-14,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,7601.92,Closed,28
30964,Brighthouse Life Insurance Company,7011633,2021-06-23,2021-06-24,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,1
30965,Fidelity National Title Insurance Company,7013402,2018-11-28,2018-12-04,Title,Liability,Underwriting,No Subreason,No Action Requested/Required,Company Position Upheld,0,Closed,6
30966,Prudential Insurance Company of America,7011299,2021-01-20,2021-02-17,Individual Life,Liability,PolicyHolder Service,Delays/No Response,Company Position Substantiated,Company Position Upheld,0,Closed,28
30968,Genworth Life Insurance Company,7022210,2019-05-10,2019-05-29,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,19
30969,"Oxford Health Insurance, Incorporated",7021673,2019-07-08,2019-07-23,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,175.66,Closed,15
30970,Aetna Life Insurance Company,7002002,2020-04-15,2020-04-23,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,8
30972,Nationwide Property & Casualty Insurance Company,7000801,2020-02-27,2020-03-20,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,22
