ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
31165,"WellCare of Connecticut, Inc.",7008636,12 08 2021,5 10 2021,Individual,Medicare Advantage,Marketing & Sales,High Pressure Tactics,No Action Requested/Required,Company Position Upheld,0,Closed,54
31166,Hartford Life and Accident Insurance Company,7011488,22 01 2021,8 02 2021,Group,Disability Income,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,200,Closed,17
31167,UnitedHealthcare Insurance Company,7007969,1 06 2017,14 06 2018,Group,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,378
31168,"ConnectiCare Benefits, Inc.",7006674,27 02 2018,2 03 2018,Individual,Health Only,Underwriting,Premium & Rating,Claim Settled,Company Position Upheld,0,Closed,3
31169,Bankers Life and Casualty Company,7014299,28 02 2019,14 03 2019,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,14
31170,AIG Property Casualty Company,7005455,13 01 2021,2 02 2021,Homeowners,Homeowners,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,20
31171,Hartford Insurance Company of the Midwest,7003877,24 09 2020,6 10 2020,Homeowners,Homeowners,Underwriting,Cancellation,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,12
31172,Universal North America Insurance Company,7016355,19 07 2018,21 08 2018,Homeowners,Homeowners,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,33
31173,AmGUARD Insurance Company,7004323,23 10 2020,22 12 2020,Homeowners,Homeowners,Underwriting,Cancellation,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,60
31174,"HPHC Insurance Company, Inc.",7003963,1 10 2020,28 10 2020,Group,Health Only,Underwriting,No Subreason,Company Position Substantiated,Company Position Upheld,0,Closed,27
31175,UnitedHealthcare Insurance Company,7020058,4 09 2019,12 09 2019,Group,Health Only,Claim Handling,UR DENIAL OF CLAIM,Claim Settled,Company Position Upheld,0,Closed,8
31176,Century&ndash;National Insurance Company,7009361,18 05 2021,7 06 2021,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,20
31177,Genworth Life Insurance Company,7002113,15 05 2020,18 05 2020,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,3
31178,"Anthem Health Plans, Inc",7005134,21 12 2020,8 02 2021,Group,Health Only,Claim Handling,Coordination of Benefits,Claim Settled,Company Position Upheld,974.01,Closed,49
31181,"Oxford Health Insurance, Incorporated",7012587,26 09 2018,5 10 2018,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,9
31182,"ConnectiCare Benefits, Inc.",7009185,17 05 2021,9 06 2021,Individual,Exchange&ndash;Individual Health,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,0,Closed,23
31184,Brighthouse Life Insurance Company,7006759,18 10 2021,19 10 2021,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,1
31186,Genworth Life Insurance Company,7007494,10 09 2021,17 09 2021,Individual,Long Term Care,PolicyHolder Service,Unsatisfactory Refund of Premium,Company Position Substantiated,No Action Necessary,0,Closed,7
31187,Transamerica Life Insurance Company,7021807,6 05 2019,6 05 2019,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,0
31188,CSAA General Insurance Company,7001856,29 04 2020,14 05 2020,Homeowners,Homeowners,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,15
31189,ConnectiCare Inc,7021602,3 09 2019,15 10 2019,Group,Health Only,Claim Handling,UR Time Delay,No Action Requested/Required,Company Position Upheld,0,Closed,42
31190,"Anthem Health Plans, Inc",7018114,11 10 2019,18 10 2019,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Insufficient Information,Company Position Upheld,0,Closed,7
31191,UnitedHealthcare Insurance Company of Illinois,7011608,25 03 2021,15 04 2021,A & H,Liability,Claim Handling,Claim Procedure,Insufficient Information,Company Position Upheld,0,Closed,21
31192,"Anthem Health Plans, Inc",7000363,31 01 2020,21 02 2020,Individual,Medicare Supplement(Policies or Certs),Underwriting,Cancellation,No Action Requested/Required,Company Position Upheld,0,Closed,21
31193,Transamerica Premier LIfe Insurance Company,7011253,16 06 2021,16 06 2021,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,0
31195,UnitedHealthcare Insurance Company,7004512,21 10 2020,3 11 2020,Group,Health Only,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,613,Closed,13
31196,Aetna Life Insurance Company,7001329,9 03 2020,23 03 2020,A & H,Liability,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Insufficient Information,Company Position Upheld,0,Closed,14
31197,Transamerica Life Insurance Company,7001904,4 05 2020,30 06 2020,Individual,Long Term Care,Claim Handling,Claim Denial,No Action Requested/Required,Company Position Upheld,16636.48,Closed,57
31198,"Anthem Health Plans, Inc",7018201,15 10 2019,21 10 2019,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Insufficient Information,Company Position Upheld,0,Closed,6
31199,"Anthem Health Plans, Inc",7011451,21 06 2021,28 07 2021,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,37
31200,Standard Fire Insurance Company (The),7013422,28 11 2018,17 12 2018,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,19
31201,Transamerica Life Insurance Company,7001947,6 05 2020,8 05 2020,Individual,Long Term Care,PolicyHolder Service,Premium Notice/Billing,No Action Requested/Required,Company Position Upheld,0,Closed,2
31202,ConnectiCare Inc,7000883,19 02 2020,9 07 2020,A & H,Liability,Claim Handling,Other,Insufficient Information,Company Position Upheld,0,Closed,141
31203,"Anthem Health Plans, Inc",7014872,8 08 2018,22 08 2018,Individual,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,14
31204,Universal North America Insurance Company,7009006,29 06 2021,5 08 2021,Homeowners,Homeowners,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,37
31205,"Anthem Health Plans, Inc",7015927,5 06 2018,25 09 2018,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,112
31206,Standard Fire Insurance Company (The),7020532,17 06 2019,6 08 2019,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,0,Closed,50
31207,Lincoln National Life Insurance Company (The),7017804,2 10 2019,22 10 2019,Individual Life,Liability,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,20
31208,Transamerica Life Insurance Company,7001912,5 05 2020,28 05 2020,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,23
31209,"Anthem Health Plans, Inc",7009350,18 05 2021,2 06 2021,Group,Health Only,Claim Handling,Coordination of Benefits,Claim Settled,Company Position Upheld,213,Closed,15
31211,Kemper Independence Insurance Company,7007674,21 02 2018,2 03 2018,Homeowners,Homeowners,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,9
31212,Continental Casualty Company,7016662,14 06 2018,25 06 2018,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,11
31215,Transamerica Life Insurance Company,7020104,8 04 2019,23 04 2019,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,15
31216,MedAmerica Insurance Company,7021701,9 07 2019,4 09 2019,Individual,Long Term Care,Claim Handling,Other,No Action Requested/Required,Company Position Upheld,0,Closed,57
31217,Prudential Insurance Company of America,7016268,7 06 2018,21 06 2018,Group,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,14
31218,Boston Mutual Life Insurance Company,7022091,14 08 2019,29 08 2019,Group,Cancer/Dread Disease,PolicyHolder Service,Premium Notice/Billing,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,15
31219,"Anthem Health Plans, Inc",7014920,21 03 2018,4 04 2018,Individual,Health Only,Marketing & Sales,Misappropriation of Premium,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,14
31220,"Oxford Health Plans (CT), Inc",7017988,8 10 2019,25 10 2019,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,17
31221,Metropolitan Life Insurance Company,7013456,17 01 2019,28 01 2019,Group Life,Liability,Marketing & Sales,Misappropriation of Premium,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,11
31222,Transamerica Life Insurance Company,7019549,1 04 2019,15 04 2019,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,14
31223,AmGUARD Insurance Company,7016537,23 07 2018,4 09 2018,Commercial,Commercial Auto,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,43
31224,Aetna Life Insurance Company,7008142,26 09 2017,7 09 2018,A & H,Liability,Claim Handling,Coordination of Benefits,No Action Requested/Required,Company Position Upheld,0,Closed,346
31225,"Oxford Health Insurance, Incorporated",7021792,18 03 2019,3 04 2019,Group,Health Only,Claim Handling,Mandated Benefit,No Action Requested/Required,Company Position Upheld,0,Closed,16
31226,American Commerce Insurance Company,7013528,15 03 2019,26 03 2019,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,11
31227,Narragansett Bay Insurance Company,7009576,14 07 2021,26 07 2021,Homeowners,Homeowners,PolicyHolder Service,Premium Notice/Billing,Compromised Settlement/Resolution,Company Position Upheld,380.75,Closed,12
31228,United States Fire Insurance Company,7002459,15 06 2020,28 07 2020,Travel,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,43
31229,AmGUARD Insurance Company,7004328,23 10 2020,9 11 2020,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,17
31232,John Hancock Life Insurance Company (USA),7003076,15 07 2020,21 07 2020,Individual Life,Liability,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,6
31234,"Anthem Health Plans, Inc",7019904,3 04 2019,24 04 2019,Group,Health Only,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,21
31235,"Anthem Health Plans, Inc",7013139,25 02 2019,11 03 2019,Group,Health Only,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,14
31236,"ConnectiCare Benefits, Inc.",7009797,26 07 2021,9 08 2021,Individual,Exchange&ndash;Individual Health,PolicyHolder Service,Premium Notice/Billing,Insufficient Information,Company Position Upheld,0,Closed,14
31237,Genworth Life Insurance Company,7019234,22 05 2019,18 06 2019,Individual,Long Term Care,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,27
31241,Brighthouse Life Insurance Company,7014606,4 02 2019,19 02 2019,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,15
31242,American Commerce Insurance Company,7007492,10 09 2021,27 10 2021,Homeowners,Homeowners,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,47
31243,"ConnectiCare Benefits, Inc.",7015289,26 03 2018,6 04 2018,Individual,Exchange&ndash;Individual Health,Marketing & Sales,Misappropriation of Premium,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,11
31244,Central Mutual Insurance Company,7020401,24 07 2019,5 09 2019,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,43
31245,Genworth Life Insurance Company,7019356,28 03 2019,11 04 2019,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,14
31246,UnitedHealthcare Insurance Company,7000749,25 02 2020,13 04 2020,Individual,Medicare Supplement(Policies or Certs),PolicyHolder Service,Premium Notice/Billing,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,48
31247,USAA General Indemnity Company,7021491,5 07 2019,27 08 2019,Homeowners,Homeowners,Underwriting,Nonrenewal,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,53
31248,"ConnectiCare Insurance Company, Inc",7011877,1 11 2018,19 11 2018,Group,Health Only,Claim Handling,Carrier Never Received Claim,Company Position Substantiated,Company Position Upheld,0,Closed,18
31249,"Anthem Health Plans, Inc",7012982,4 10 2018,22 10 2018,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,18
31250,"Oxford Health Plans (CT), Inc",7011182,9 03 2021,18 03 2021,A & H,Liability,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,9
31251,Farmers Property and Casualty Insurance Company,7005872,5 02 2018,28 02 2018,Individual,Long Term Care,Marketing & Sales,Misappropriation of Premium,Claim Settled,Company Position Upheld,0,Closed,23
31252,"Oxford Health Plans (CT), Inc",7016582,10 09 2018,17 09 2018,Group,Health Only,Claim Handling,UR Time Delay,Claim Settled,Company Position Upheld,5231.25,Closed,7
31253,Universal North America Insurance Company,7014491,12 09 2018,15 11 2018,Homeowners,Homeowners,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,64
31255,"Anthem Health Plans, Inc",7009605,15 07 2021,14 09 2021,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,61
31256,New London County Mutual Insurance Company,7019093,1 10 2019,25 10 2019,Homeowners,Homeowners,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,24
31257,State Farm Life Insurance Company,7021189,11 09 2019,1 10 2019,Individual Life,Liability,Marketing & Sales,Misleading Advertising,No Action Requested/Required,Company Position Upheld,0,Closed,20
31258,Transamerica Life Insurance Company,7018514,25 10 2019,13 11 2019,Individual,Long Term Care,Claim Handling,Unsatisfactory Settlement/Offer,No Action Requested/Required,Company Position Upheld,0,Closed,19
31259,Boston Mutual Life Insurance Company,7003460,31 07 2020,2 09 2020,Group,Disability Income,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,33
31260,"ConnectiCare Benefits, Inc.",7021109,26 06 2019,9 07 2019,Individual,Exchange&ndash;Individual Health,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,13
31261,"ConnectiCare Benefits, Inc.",7019350,27 03 2019,12 04 2019,Individual,Exchange&ndash;Individual Health,Marketing & Sales,Duplication of Coverage,No Action Requested/Required,Company Position Upheld,0,Closed,16
31262,ConnectiCare Inc,7017698,16 03 2018,21 03 2018,Individual,Health Only,PolicyHolder Service,Premium Notice/Billing,No Action Requested/Required,Company Position Upheld,0,Closed,5
31263,"Anthem Health Plans, Inc",7012438,9 11 2018,10 01 2019,Group,Health Only,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,62
31264,"Oxford Health Plans (CT), Inc",7013034,20 11 2018,13 12 2018,Group,Health Only,Claim Handling,Eligibility of Provider,Claim Settled,Company Position Upheld,1850.4,Closed,23
31265,Merrimack Mutual Fire Insurance Company,7014424,31 01 2019,11 03 2019,Homeowners,Homeowners,Underwriting,Cancellation,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,39
31266,State Farm Fire & Casualty Company,7009388,7 07 2021,23 07 2021,Homeowners,Homeowners,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,16
31267,"Anthem Health Plans, Inc",7006187,8 10 2021,28 10 2021,Individual,Exchange&ndash;Individual Health,Underwriting,No Subreason,No Action Requested/Required,Company Position Upheld,0,Closed,20
31268,Patrons Mutual Insurance Company of Connecticut,7003163,7 08 2020,21 08 2020,Homeowners,Homeowners,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,14
31270,"Anthem Health Plans, Inc",7002488,17 06 2020,6 07 2020,Group,Health Only,Claim Handling,Eligibility of Provider,Claim Settled,Company Position Upheld,289.86,Closed,19
31271,"Oxford Health Plans (CT), Inc",7020959,30 07 2019,5 08 2019,Group,Health Only,Claim Handling,Claim Denial,No Action Requested/Required,Company Position Upheld,0,Closed,6
31273,John Hancock Life Insurance Company (USA),7014924,21 03 2018,26 04 2018,Individual Life,Liability,PolicyHolder Service,Delays/No Response,Company Position Substantiated,Company Position Upheld,0,Closed,36
31275,UnitedHealthcare Insurance Company,7001269,3 03 2020,25 03 2020,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,22
31276,"Anthem Health Plans, Inc",7014407,30 01 2019,22 02 2019,Group,Health Only,Claim Handling,Coordination of Benefits,Claim Settled,Company Position Upheld,46507.5,Closed,23
31277,Brighthouse Life Insurance Company,7021380,19 09 2019,26 09 2019,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,7
31278,"Anthem Health Plans, Inc",7010249,22 04 2021,11 05 2021,Individual,Medicare Supplement(Policies or Certs),PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,145.52,Closed,19
31280,"Anthem Health Plans, Inc",7013413,28 11 2018,13 12 2018,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,15
31281,Everlake Life Insurance Company,7004635,12 11 2020,25 11 2020,Individual Life,Liability,Underwriting,Refusal to Insure,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,13
31282,"ConnectiCare Insurance Company, Inc",7009823,16 02 2021,22 03 2021,A & H,Liability,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,0,Closed,34
31283,American Strategic Insurance Corp.,7015304,27 03 2018,26 04 2018,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,30
31284,UnitedHealthcare Insurance Company,7018013,9 10 2019,1 11 2019,Group,Health Only,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,23
31285,State Farm Fire & Casualty Company,7018776,4 11 2019,25 11 2019,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,21
31286,Universal North America Insurance Company,7015261,14 08 2018,11 09 2018,Homeowners,Homeowners,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,0,Closed,28
31287,"Anthem Health Plans, Inc",7006739,1 09 2021,21 09 2021,A & H,Liability,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,178,Closed,20
31288,"ConnectiCare Insurance Company, Inc",7017307,2 08 2018,7 09 2018,Group,Health Only,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,204,Closed,36
31289,"ConnectiCare Insurance Company, Inc",7009743,25 05 2021,12 07 2021,Group,Health Only,PolicyHolder Service,Delays/No Response,Claim Settled,Company Position Upheld,0,Closed,48
31290,Brighthouse Life Insurance Company,7000600,22 01 2020,24 02 2020,Individual,Long Term Care,Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,33
31291,"Oxford Health Plans (CT), Inc",7016005,5 09 2018,7 09 2018,Group,Health Only,Marketing & Sales,High Pressure Tactics,No Action Requested/Required,Company Position Upheld,0,Closed,2
31292,Genworth Life Insurance Company,7018157,4 12 2019,18 12 2019,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,14
31293,Brighthouse Life Insurance Company,7009004,29 06 2021,14 07 2021,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,15
31294,National Casualty Company,7015738,1 06 2018,20 06 2018,Other [Enter Coverage],Liability,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,19
31295,UnitedHealthcare Insurance Company,7018857,6 11 2019,15 11 2019,Individual,Medicare Supplement(Policies or Certs),Underwriting,Premium & Rating,No Action Requested/Required,Company Position Upheld,0,Closed,9
31296,"Anthem Health Plans, Inc",7016836,18 04 2018,2 05 2018,Individual,Exchange&ndash;Individual Health,Claim Handling,Eligibility of Provider,No Action Requested/Required,Company Position Upheld,0,Closed,14
31297,"Anthem Health Plans, Inc",7016288,8 06 2018,25 06 2018,Group,Health Only,Claim Handling,UR Procedure,No Jurisdiction,Company Position Upheld,0,Closed,17
31298,ConnectiCare Inc,7013919,11 03 2019,26 03 2019,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,408,Closed,15
31299,"Anthem Health Plans, Inc",7016767,23 08 2018,13 09 2018,Group,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,21
31300,"Anthem Health Plans, Inc",7006672,27 02 2018,12 06 2018,Individual,Exchange&ndash;Individual Health,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,4811.98,Closed,105
31301,John Hancock Life Insurance Company (USA),7017838,4 10 2019,23 10 2019,Individual Life,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,19
31302,Greater New York Mutual Insurance Company,7002762,9 06 2020,6 07 2020,Commercial Multi&ndash;Peril,Condo Association,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,27
31303,"Oxford Health Plans (CT), Inc",7022180,25 03 2019,11 04 2019,Group,Health Only,Claim Handling,Mandated Benefit,No Action Requested/Required,Company Position Upheld,0,Closed,17
31304,Travelers Personal Security Insurance Company,7017102,30 07 2018,16 08 2018,Homeowners,Homeowners,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,17
31305,State Farm Mutual Automobile Insurance Company,7041017,19 11 2021,16 12 2021,Individual Private Passenger,Liability,Claim Handling,Claim Delays,Company Position Substantiated,Company Position Upheld,0,Closed,27
31307,ConnectiCare Inc,7016058,6 04 2018,23 05 2018,Group,Health Only,Claim Handling,UR Contract Provision,No Action Requested/Required,Company Position Upheld,0,Closed,47
31308,"Anthem Health Plans, Inc",7007837,23 01 2018,9 02 2018,Individual,Exchange&ndash;Individual Health,Underwriting,Cancellation,No Action Requested/Required,Company Position Upheld,0,Closed,17
31309,"ConnectiCare Insurance Company, Inc",7006678,27 02 2018,20 03 2018,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Claim Settled,Company Position Upheld,0,Closed,21
31310,Guarantee Trust Life Insurance Company,7005587,28 12 2020,28 04 2021,Individual,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,121
31312,"Anthem Health Plans, Inc",7004825,25 11 2020,9 12 2020,A & H,Liability,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,14
31313,ConnectiCare Inc,7012615,27 09 2018,10 10 2018,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Jurisdiction,Company Position Upheld,0,Closed,13
31314,SAFECO Insurance Company of Illinois,7013575,16 10 2018,13 11 2018,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,28
31315,"Anthem Health Plans, Inc",7006756,18 10 2021,25 10 2021,A & H,Liability,Claim Handling,Claim Procedure,No Jurisdiction,Company Position Upheld,0,Closed,7
31316,Liberty Mutual Fire Insurance Company,7000335,29 01 2020,17 03 2020,General,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,48
31317,ConnectiCare Inc,7020909,24 06 2019,5 07 2019,Group,Health Only,Claim Handling,Eligibility of Provider,No Action Requested/Required,Company Position Upheld,0,Closed,11
31318,Great West Casualty Company,7013488,18 01 2019,13 02 2019,Commercial,Commercial Auto,Claim Handling,Loss of Use,No Jurisdiction,Company Position Upheld,0,Closed,26
31319,Cigna Health and Life Insurance Company,7008444,9 08 2021,8 09 2021,Individual,Dental,Claim Handling,Eligibility of Provider,No Action Requested/Required,Company Position Upheld,0,Closed,30
31320,"Anthem Health Plans, Inc",7015875,4 04 2018,4 04 2018,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,No Action Requested/Required,Company Position Upheld,0,Closed,0
31321,Aetna Health Inc,7010473,27 04 2021,18 05 2021,Group,Health Only,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,2109.42,Closed,21
31322,"ConnectiCare Benefits, Inc.",7019953,5 06 2019,1 07 2019,Individual,Exchange&ndash;Individual Health,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,0,Closed,26
31323,Integon National Insurance Company,7016513,20 07 2018,1 08 2018,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,12
31324,Colonial Life & Accident Insurance Company,7018060,27 11 2019,12 12 2019,Individual,Disability Income,Underwriting,Cancellation,No Action Requested/Required,Company Position Upheld,0,Closed,15
31325,UnitedHealthcare Insurance Company,7020443,23 09 2019,3 10 2019,Group,Health Only,Underwriting,Nonrenewal,No Action Requested/Required,Company Position Upheld,0,Closed,10
31328,"Anthem Health Plans, Inc",7014010,10 12 2018,7 03 2019,Individual,Health Only,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,87
31329,"Anthem Health Plans, Inc",7016725,24 07 2018,10 08 2018,Individual,Exchange&ndash;Individual Health,Claim Handling,Eligibility of Provider,No Action Requested/Required,Company Position Upheld,0,Closed,17
31330,USAA Casualty Insurance Company,7011257,16 06 2021,7 07 2021,Dwelling Fire,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,21
31331,Stillwater Property and Casualty Insurance Company,7016215,23 08 2018,9 10 2018,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,47
31332,Travelers Home and Marine Insurance Company (The),7013063,10 01 2019,21 02 2019,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,16346.72,Closed,42
31333,"Anthem Health Plans, Inc",7004124,13 10 2020,27 10 2020,Group,Health Only,Claim Handling,Claim Procedure,No Action Requested/Required,Company Position Upheld,0,Closed,14
31334,State Farm Fire & Casualty Company,7011209,6 05 2021,24 05 2021,Homeowners,Homeowners,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,18
31335,"Foremost Insurance Company Grand Rapids, Michigan",7019605,11 07 2019,5 08 2019,Homeowners,Homeowners,Marketing & Sales,High Pressure Tactics,Company Position Substantiated,Company Position Upheld,0,Closed,25
31336,Transamerica Premier LIfe Insurance Company,7019588,31 05 2019,14 06 2019,Individual,Long Term Care,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,14
31337,Harco National Insurance Company,7012694,7 01 2019,29 01 2019,Homeowners,Homeowners,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,22
31338,"National Union Fire Insurance Company of Pittsburgh, PA",7004348,26 10 2020,18 11 2020,Travel,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,501,Closed,23
